Year,State Code,State Name,District Code,District Name,Number of Blocks,Number of Clusters,Number of Villages,Total Number of Schools,Total Poulation,0-6 Population,Percentage Urban Population,Sexratio,Sex Ratio 0-6,Decadal Growth Rate,Percentage SC Population,Percentage ST Population,Overall Literacy,Female Literacy
2013-14,8,RAJASTHAN                                         ,802,HANUMANGARH                                       ,7,280,1004,2466,1779650,232956.19,19.71,906,869,17.24,27.85,0.81,Medium,56.91
2013-14,8,RAJASTHAN                                         ,812,JAIPUR                                            ,17,571,2250,9581,6663971,914296.82,52.51,909,859,26.91,15.14,7.97,High,64.63
2013-14,8,RAJASTHAN                                         ,816,JAISALMER                                         ,3,145,558,1814,672008,130369.55,13.28,849,868,32.22,14.8,6.33,Low,40.23
2013-14,8,RAJASTHAN                                         ,818,JALOR                                             ,8,283,778,3192,1830151,313870.9,8.3,951,891,26.31,19.53,9.77,Low,38.73
2013-14,8,RAJASTHAN                                         ,832,JHALAWAR                                          ,6,258,1511,2570,1411327,204077.88,16.26,945,905,19.57,17.26,12.91,Low,47.06
2013-14,8,RAJASTHAN                                         ,805,JHUNJHUNUN                                        ,8,324,1061,3682,2139658,285430.38,22.91,950,831,11.81,16.88,1.95,Medium,61.15
2013-14,8,RAJASTHAN                                         ,815,JODHPUR                                           ,11,410,1736,6131,3685681,593026.07,34.3,915,890,27.69,16.49,3.23,Medium,52.57
2013-14,8,RAJASTHAN                                         ,809,KARAULI                                           ,5,234,781,2616,1458459,239478.97,14.99,858,844,20.57,24.31,22.28,Medium,49.18
2013-14,8,RAJASTHAN                                         ,830,KOTA                                              ,6,218,879,2591,1950491,248492.55,60.3,906,889,24.35,20.78,9.42,High,66.32
2013-14,8,RAJASTHAN                                         ,814,NAGAUR                                            ,11,484,1651,5625,3309234,498701.56,19.17,948,888,19.25,21.16,0.32,Low,48.63
2013-14,8,RAJASTHAN                                         ,820,PALI                                              ,10,371,1134,3391,2038533,292937.19,22.56,987,895,11.99,19.54,7.1,Low,48.35
2013-14,8,RAJASTHAN                                         ,833,PRATAPGARH (RAJ.)                                 ,5,166,773,1863,868231,148727.97,8.26,982,926,22.84,6.96,63.42,Low,42.4
2013-14,8,RAJASTHAN                                         ,825,RAJSAMAND                                         ,7,217,1015,2476,1158283,173974.11,15.93,988,891,17.35,12.81,13.9,Low,48.44
2013-14,8,RAJASTHAN                                         ,810,SAWAI MADHOPUR                                    ,5,214,766,2436,1338114,198843.74,19.9,894,865,19.79,20.87,21.4,Medium,47.8
2013-14,8,RAJASTHAN                                         ,813,SIKAR                                             ,8,364,1158,4577,2677737,375686.5,23.65,944,841,17.04,15.64,2.81,Medium,58.76
2013-14,8,RAJASTHAN                                         ,819,SIROHI                                            ,5,175,493,1498,1037185,171654.12,20.13,938,890,21.86,19.48,28.22,Low,40.12
2013-14,8,RAJASTHAN                                         ,822,TONK                                              ,6,246,1149,2965,1421711,201029.94,22.36,949,882,17.33,20.26,12.54,Low,46.01
2013-14,8,RAJASTHAN                                         ,826,UDAIPUR                                           ,12,496,2122,5688,3067549,499090.22,19.85,958,920,23.66,6.14,49.71,Low,49.1
2013-14,11,SIKKIM                                            ,1104,EAST SIKKIM                                       ,10,30,208,427,281293,26582.19,42.93,872,946,14.79,5.4,27.66,High,79.41
2013-14,11,SIKKIM                                            ,1101,NORTH SIKKIM                                      ,4,16,71,122,43354,4478.47,10.72,769,897,5.66,2.25,65.7,High,69.92
2013-14,11,SIKKIM                                            ,1103,SOUTH SIKKIM                                      ,8,32,235,375,146742,15070.4,14.37,914,948,11.57,4.12,28.19,High,76.57
2013-14,11,SIKKIM                                            ,1102,WEST SIKKIM                                       ,7,33,254,353,136299,14952,3.84,941,950,10.58,4.35,42.38,High,72.12
2013-14,33,TAMIL NADU                                        ,3302,CHENNAI                                           ,10,110,187,1504,4681087,418489.18,100,986,964,7.77,16.78,0.22,High,87.16
2013-14,33,TAMIL NADU                                        ,3312,COIMBATORE                                        ,22,199,567,3081,3472578,295516.39,75.83,1001,963,18.46,15.5,0.82,High,79.16
2013-14,33,TAMIL NADU                                        ,3318,CUDDALORE                                         ,14,172,827,2119,2600880,260608.18,33.94,984,895,13.8,29.32,0.6,High,71.2
2013-14,33,TAMIL NADU                                        ,3305,DHARMAPURI                                        ,8,100,1013,1576,1502900,162162.91,17.33,946,911,16.04,16.29,4.18,Low,60.03
2013-14,33,TAMIL NADU                                        ,3313,DINDIGUL                                          ,16,163,393,1888,2161367,199926.45,37.36,998,942,12.39,20.95,0.37,High,68.82
2013-14,33,TAMIL NADU                                        ,3310,ERODE                                             ,20,142,628,2383,2259608,181220.56,51.22,992,956,12.05,16.41,0.97,Medium,65.07
2013-14,33,TAMIL NADU                                        ,3303,KANCHEEPURAM                                      ,14,172,904,2435,3990897,396296.07,63.59,985,967,38.69,23.71,1.03,High,80.17
2013-14,33,TAMIL NADU                                        ,3330,KANNIYAKUMARI                                     ,9,89,112,1177,1863174,161909.82,82.47,1010,961,11.17,3.97,0.39,High,90.45
2013-14,33,TAMIL NADU                                        ,3314,KARUR                                             ,8,75,200,1022,1076588,98938.44,40.33,1015,946,15.06,20.8,0.05,High,67.05
2013-14,33,TAMIL NADU                                        ,3331,KRISHANAGIRI                                      ,10,121,1203,1965,1883731,203819.69,22.75,956,924,20.67,14.22,1.19,Medium,64.86
2013-14,33,TAMIL NADU                                        ,3324,MADURAI                                           ,15,165,691,2121,3041038,287073.99,60.64,990,939,17.95,13.46,0.37,High,76.74
2013-14,33,TAMIL NADU                                        ,3319,NAGAPATTINAM                                      ,11,100,489,1476,1614069,154466.4,22.54,1025,961,8.41,31.54,0.23,High,78
2013-14,33,TAMIL NADU                                        ,3309,NAMAKKAL                                          ,15,83,333,1351,1721179,140276.09,40.27,986,913,15.25,20,3.31,Medium,66.68
2013-14,33,TAMIL NADU                                        ,3316,PERAMBALUR                                        ,10,107,508,1266,564511,55943.04,17.14,1006,913,14.36,31.01,0.46,Medium,66.11
2013-14,33,TAMIL NADU                                        ,3322,PUDUKKOTTAI                                       ,13,145,552,1905,1618725,169966.13,19.39,1015,959,10.9,17.6,0.08,High,69.51
2013-14,33,TAMIL NADU                                        ,3327,RAMANATHAPURAM                                    ,11,121,1046,1506,1337560,127469.47,31.89,977,967,12.63,18.4,0.08,High,74.93
2013-14,33,TAMIL NADU                                        ,3308,SALEM                                             ,21,174,601,2385,3480008,322944.74,51.04,954,917,15.37,16.67,3.43,Medium,65.43
2013-14,33,TAMIL NADU                                        ,3323,SIVAGANGA                                         ,12,112,616,1573,1341250,127687,30.99,1000,961,16.09,17.01,0.06,High,72.33
2013-14,33,TAMIL NADU                                        ,3321,THANJAVUR                                         ,15,165,765,2019,2402781,223939.19,35.39,1031,957,8.42,18.91,0.15,High,76.61
2013-14,33,TAMIL NADU                                        ,3311,THE NILGIRIS                                      ,4,45,53,724,735071,61672.46,59.32,1041,982,-3.55,32.08,4.46,High,79.44
2013-14,33,TAMIL NADU                                        ,3325,THENI                                             ,8,80,102,898,1243684,110936.61,53.83,990,937,13.69,20.72,0.15,High,69.72
2013-14,33,TAMIL NADU                                        ,3301,THIRUVALLUR                                       ,14,133,1235,2429,3725697,369961.71,65.3,983,954,35.25,22.04,1.27,High,78.39
2013-14,33,TAMIL NADU                                        ,3320,THIRUVARUR                                        ,10,96,472,1249,1268094,115016.13,20.4,1020,962,8.43,34.09,0.24,High,77.02
2013-14,33,TAMIL NADU                                        ,3328,THOOTHUKKUDI                                      ,13,108,635,1800,1738376,170534.69,50.15,1024,970,9.14,19.88,0.28,High,81.77
2013-14,33,TAMIL NADU                                        ,3315,TIRUCHIRAPPALLI                                   ,16,183,496,2032,2713858,253745.72,49.26,1013,952,12.22,17.14,0.67,High,77.24
2013-14,33,TAMIL NADU                                        ,3329,TIRUNELVELI                                       ,21,192,548,2700,3072880,301142.24,49.49,1024,964,13.66,18.51,0.33,High,76.38
2013-14,33,TAMIL NADU                                        ,3306,TIRUVANNAMALAI                                    ,18,167,1470,2466,2468965,256278.57,20.1,993,932,12.94,22.94,3.69,Medium,65.71
2013-14,33,TAMIL NADU                                        ,3304,VELLORE                                           ,22,202,789,3178,3928106,406558.97,43.13,1004,944,12.96,21.85,1.85,High,72.43
2013-14,33,TAMIL NADU                                        ,3307,VILUPPURAM                                        ,22,234,1393,2868,3463284,378536.94,14.72,985,938,16.99,29.37,2.16,Medium,63.51
2013-14,33,TAMIL NADU                                        ,3326,VIRUDHUNAGAR                                      ,11,134,467,1689,1943309,183254.04,50.42,1009,962,10.96,20.59,0.12,High,73.14
2013-14,16,TRIPURA                                           ,1603,DHALAI                                            ,8,55,175,875,377988,54430.27,10.71,945,972,22.78,16.31,55.68,High,80.83
2013-14,16,TRIPURA                                           ,1607,GOMATI                                            ,8,44,162,599,,,,,,,,,,
2013-14,16,TRIPURA                                           ,1606,KHOWAI                                            ,6,32,95,485,,,,,,,,,,
2013-14,16,TRIPURA                                           ,1604,NORTH TRIPURA                                     ,8,61,103,507,693281,96158.07,17.34,967,971,17.32,16.57,25.86,High,84.69
2013-14,16,TRIPURA                                           ,1605,SEPAHIJALA                                        ,7,39,155,628,,,,,,,,,,
2013-14,16,TRIPURA                                           ,1602,SOUTH TRIPURA                                     ,8,50,163,662,875144,108780.4,14.06,957,947,14.03,16,39.37,High,79.64
2013-14,16,TRIPURA                                           ,1608,UNAKOTI                                           ,4,31,79,359,,,,,,,,,,
2013-14,16,TRIPURA                                           ,1601,WEST TRIPURA                                      ,10,46,137,685,1724619,184706.69,39.27,964,942,12.5,19.59,25.03,High,84.76
